,Spanish,English,Audio
70,La información clasificada debe manejarse con extrema precaución.,Classified information must be handled with extreme caution.,./Sentences/Seguridad/audio/70_Seguridad_audio.mp3
71,El acusado resultó ser inocente de todos los cargos.,The accused turned out to be innocent of all charges.,./Sentences/Seguridad/audio/71_Seguridad_audio.mp3
72,La inseguridad en la región ha llevado a un aumento en la delincuencia.,Insecurity in the region has led to an increase in crime.,./Sentences/Seguridad/audio/72_Seguridad_audio.mp3
73,La policía logró interceptar el contrabando de armas.,The police managed to intercept the arms smuggling.,./Sentences/Seguridad/audio/73_Seguridad_audio.mp3
74,La invasión del territorio vecino desencadenó un conflicto internacional.,The invasion of the neighboring territory triggered an international conflict.,./Sentences/Seguridad/audio/74_Seguridad_audio.mp3
75,La investigación reveló pruebas contundentes contra el sospechoso.,The investigation revealed compelling evidence against the suspect.,./Sentences/Seguridad/audio/75_Seguridad_audio.mp3
76,La policía está investigando el robo en la joyería.,The police are investigating the robbery at the jewelry store.,./Sentences/Seguridad/audio/76_Seguridad_audio.mp3
77,La justicia debe ser imparcial y equitativa para todos.,Justice must be impartial and fair for all.,./Sentences/Seguridad/audio/77_Seguridad_audio.mp3
78,La armada realizó maniobras militares en alta mar.,The navy conducted military maneuvers at sea.,./Sentences/Seguridad/audio/78_Seguridad_audio.mp3
79,La escena del crimen estaba cuidadosamente investigada por los detectives.,The crime scene was carefully investigated by the detectives.,./Sentences/Seguridad/audio/79_Seguridad_audio.mp3
80,El ladrón fue arrestado después de robar en la joyería.,The thief was arrested after robbing the jewelry store.,./Sentences/Seguridad/audio/80_Seguridad_audio.mp3
81,Es importante seguir el proceso legal para resolver el conflicto.,It's important to follow the legal process to resolve the conflict.,./Sentences/Seguridad/audio/81_Seguridad_audio.mp3
82,La ley prohíbe el uso de drogas en lugares públicos.,The law prohibits the use of drugs in public places.,./Sentences/Seguridad/audio/82_Seguridad_audio.mp3
83,La liberación del prisionero fue celebrada por su familia.,The prisoner's release was celebrated by his family.,./Sentences/Seguridad/audio/83_Seguridad_audio.mp3
84,La lucha por la igualdad de género continúa en todo el mundo.,The fight for gender equality continues worldwide.,./Sentences/Seguridad/audio/84_Seguridad_audio.mp3
85,La masacre en el pueblo conmocionó a toda la comunidad.,The massacre in the village shocked the entire community.,./Sentences/Seguridad/audio/85_Seguridad_audio.mp3
86,Las medidas de seguridad se implementaron para proteger a los ciudadanos.,Security measures were implemented to protect the citizens.,./Sentences/Seguridad/audio/86_Seguridad_audio.mp3
87,Los medios de comunicación informaron sobre el accidente en vivo.,The media reported on the accident live.,./Sentences/Seguridad/audio/87_Seguridad_audio.mp3
88,El ejército desplegó fuerzas militares en la frontera.,The army deployed military forces at the border.,./Sentences/Seguridad/audio/88_Seguridad_audio.mp3
89,Es importante monitorear el progreso del proyecto de cerca.,It's important to monitor the progress of the project closely.,./Sentences/Seguridad/audio/89_Seguridad_audio.mp3
90,La muerte de la víctima conmocionó a la comunidad.,The victim's death shocked the community.,./Sentences/Seguridad/audio/90_Seguridad_audio.mp3
91,El narcotraficante fue capturado por las autoridades.,The drug trafficker was captured by the authorities.,./Sentences/Seguridad/audio/91_Seguridad_audio.mp3
92,El oficial de seguridad diplomática protege a los diplomáticos en el extranjero.,The diplomatic security officer protects diplomats abroad.,./Sentences/Seguridad/audio/92_Seguridad_audio.mp3
93,La orden de detención fue emitida por el juez.,The arrest warrant was issued by the judge.,./Sentences/Seguridad/audio/93_Seguridad_audio.mp3
94,Las organizaciones delictivas operan en la clandestinidad.,Criminal organizations operate in secrecy.,./Sentences/Seguridad/audio/94_Seguridad_audio.mp3
95,La pandilla fue responsable de varios actos delictivos en el vecindario.,The gang was responsible for several criminal acts in the neighborhood.,./Sentences/Seguridad/audio/95_Seguridad_audio.mp3
96,El pasaporte es necesario para viajar al extranjero.,The passport is necessary for traveling abroad.,./Sentences/Seguridad/audio/96_Seguridad_audio.mp3
97,La patrulla policial recorre las calles durante la noche.,The police patrol the streets at night.,./Sentences/Seguridad/audio/97_Seguridad_audio.mp3
98,La paz es fundamental para el desarrollo de una sociedad próspera.,Peace is essential for the development of a prosperous society.,./Sentences/Seguridad/audio/98_Seguridad_audio.mp3
99,El peligro de incendio forestal es alto durante la temporada de sequía.,The danger of forest fire is high during the dry season.,./Sentences/Seguridad/audio/99_Seguridad_audio.mp3
100,Es peligroso cruzar la calle sin mirar.,It's dangerous to cross the street without looking.,./Sentences/Seguridad/audio/100_Seguridad_audio.mp3
101,El pirata informático perpetró un ataque cibernético contra la empresa.,The hacker perpetrated a cyber attack against the company.,./Sentences/Seguridad/audio/101_Seguridad_audio.mp3
102,El pirata informático intentó acceder a la base de datos confidencial.,The hacker tried to access the confidential database.,./Sentences/Seguridad/audio/102_Seguridad_audio.mp3
103,El plagio es considerado un delito grave en el ámbito académico.,Plagiarism is considered a serious offense in the academic field.,./Sentences/Seguridad/audio/103_Seguridad_audio.mp3
104,La policía detuvo al sospechoso del robo.,The police arrested the robbery suspect.,./Sentences/Seguridad/audio/104_Seguridad_audio.mp3
105,La prevención es fundamental para evitar accidentes.,Prevention is essential to avoid accidents.,./Sentences/Seguridad/audio/105_Seguridad_audio.mp3
106,La privacidad en línea es un tema de preocupación en la era digital.,Online privacy is a matter of concern in the digital age.,./Sentences/Seguridad/audio/106_Seguridad_audio.mp3
107,Es importante proteger la información personal en internet.,It's important to protect personal information on the internet.,./Sentences/Seguridad/audio/107_Seguridad_audio.mp3
108,El reporte policial detallaba los eventos del accidente.,The police report detailed the events of the accident.,./Sentences/Seguridad/audio/108_Seguridad_audio.mp3
109,El reporte de noticias informó que el montañista fue rescatado con vida.,The news report informed that the mountaineer was rescued alive.,./Sentences/Seguridad/audio/109_Seguridad_audio.mp3
110,El riesgo de inundaciones aumenta durante la temporada de lluvias.,The risk of floods increases during the rainy season.,./Sentences/Seguridad/audio/110_Seguridad_audio.mp3
111,El robo de identidad es un delito que puede causar graves consecuencias financieras.,Identity theft is a crime that can cause serious financial consequences.,./Sentences/Seguridad/audio/111_Seguridad_audio.mp3
112,La sección de seguridad del aeropuerto está controlando el equipaje de los pasajeros.,The airport security section is monitoring passengers' luggage.,./Sentences/Seguridad/audio/112_Seguridad_audio.mp3
113,Secuestraron al empresario para pedir un rescate millonario.,They kidnapped the businessman to ask for a million-dollar ransom.,./Sentences/Seguridad/audio/113_Seguridad_audio.mp3
114,La seguridad en el lugar de trabajo es una prioridad para prevenir accidentes laborales.,Workplace safety is a priority to prevent work accidents.,./Sentences/Seguridad/audio/114_Seguridad_audio.mp3
115,El soborno es un acto ilegal que corrompe la integridad de las personas.,Bribery is an illegal act that corrupts people's integrity.,./Sentences/Seguridad/audio/115_Seguridad_audio.mp3
116,Sospecho que el testigo no está diciendo la verdad.,I suspect that the witness is not telling the truth.,./Sentences/Seguridad/audio/116_Seguridad_audio.mp3
117,El sospechoso fue arrestado por la policía por su presunta participación en el robo.,The suspect was arrested by the police for his alleged involvement in the robbery.,./Sentences/Seguridad/audio/117_Seguridad_audio.mp3
118,El terrorismo es un crimen que afecta a muchas personas en todo el mundo.,Terrorism is a crime that affects many people around the world.,./Sentences/Seguridad/audio/118_Seguridad_audio.mp3
119,El terrorista fue arrestado por las autoridades locales.,The terrorist was arrested by the local authorities.,./Sentences/Seguridad/audio/119_Seguridad_audio.mp3
120,Los tiros que se escucharon en la noche causaron pánico en el vecindario.,The shots that were heard at night caused panic in the neighborhood.,./Sentences/Seguridad/audio/120_Seguridad_audio.mp3
121,El tráfico ilegal de drogas es un problema grave en algunas regiones del país.,The illegal drug trafficking is a serious problem in some regions of the country.,./Sentences/Seguridad/audio/121_Seguridad_audio.mp3
122,La tragedia del accidente dejó a muchas familias en luto.,The tragedy of the accident left many families in mourning.,./Sentences/Seguridad/audio/122_Seguridad_audio.mp3
123,La trata de personas es una violación grave de los derechos humanos.,Human trafficking is a serious violation of human rights.,./Sentences/Seguridad/audio/123_Seguridad_audio.mp3
124,El turista disfrutó de las playas y la cultura local durante su visita.,The tourist enjoyed the beaches and local culture during his visit.,./Sentences/Seguridad/audio/124_Seguridad_audio.mp3
125,La valla de seguridad impide el acceso no autorizado a la zona restringida.,The security fence prevents unauthorized access to the restricted area.,./Sentences/Seguridad/audio/125_Seguridad_audio.mp3
126,La policía está velando por el orden público durante el evento.,The police are ensuring public order during the event.,./Sentences/Seguridad/audio/126_Seguridad_audio.mp3
127,El edificio está vigilado las 24 horas del día.,The building is under surveillance 24 hours a day.,./Sentences/Seguridad/audio/127_Seguridad_audio.mp3
128,La vigilancia constante es necesaria para prevenir el crimen en la ciudad.,Constant surveillance is necessary to prevent crime in the city.,./Sentences/Seguridad/audio/128_Seguridad_audio.mp3
129,La violencia en las calles es un problema que preocupa a la comunidad.,Street violence is a problem that concerns the community.,./Sentences/Seguridad/audio/129_Seguridad_audio.mp3
130,La vivienda asequible es un tema importante en la agenda política.,Affordable housing is an important issue on the political agenda.,./Sentences/Seguridad/audio/130_Seguridad_audio.mp3
131,La vulnerabilidad de ciertas poblaciones requiere medidas de protección especiales.,The vulnerability of certain populations requires special protection measures.,./Sentences/Seguridad/audio/131_Seguridad_audio.mp3
132,Los niños son especialmente vulnerables en situaciones de conflicto.,Children are especially vulnerable in conflict situations.,./Sentences/Seguridad/audio/132_Seguridad_audio.mp3
133,El análisis de la situación reveló datos importantes para la investigación.,The analysis of the situation revealed important data for the investigation.,./Sentences/Seguridad/audio/133_Seguridad_audio.mp3
134,El funcionario de seguridad diplomática se encarga de proteger los intereses del país en el extranjero.,The diplomatic security official is responsible for protecting the country's interests abroad.,./Sentences/Seguridad/audio/134_Seguridad_audio.mp3
135,El vínculo entre las dos organizaciones fortaleció la cooperación en la región.,The link between the two organizations strengthened cooperation in the region.,./Sentences/Seguridad/audio/135_Seguridad_audio.mp3
